project_id,report_month,project_name,source_file,flag_category,severity,flag_reason
616594,2025-10,Interception & Diversion with Rehabilitation of sewerage scheme at Agra under Hybrid annuity based PPP model-Namami Gange Programme,FlashReport_October_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 842.25 Cr (2025-09) to 208.64 Cr (2025-10)
616594,2025-11,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 782 Interception & Diversion with Rehabilitation of sewerage scheme at Agra under Hybrid annuity based PPP model-Namami Gange Programme",FlashReport_November_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 842.25 Cr (2025-10) to 69.0 Cr (2025-11)
616594,2025-12,Interception & Diversion with Rehabilitation of sewerage scheme at Agra under Hybrid annuity based PPP model-Namami Gange Programme,FlashReport_December_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 69.0 Cr (2025-11) to 842.25 Cr (2025-12)
616594,2025-12,Interception & Diversion with Rehabilitation of sewerage scheme at Agra under Hybrid annuity based PPP model-Namami Gange Programme,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 842.25 Cr (2025-11) to 208.64 Cr (2025-12)
616600,2025-07,Interception and Diversion and STP works in Bhagalpur under Hybrid annuity based PPP mode-Namami Gange Programme,FlashReport_July_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 90.0% (from 90.0% in 2025-06 to 0.0% in 2025-07)
616600,2026-02,Interception and Diversion and STP works in Bhagalpur under Hybrid annuity based PPP mode-Namami Gange Programme,FlashReport_February_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 413.29 Cr (2026-01) to 126.67 Cr (2026-02)
616605,2026-04,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 690.71 Cr (2026-03) to 34.79 Cr (2026-04)
616671,2025-12,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 241 Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4",FlashReport_December_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 548.0 Cr (2025-11) to 57.0 Cr (2025-12)
616671,2026-01,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4,FlashReport_January_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 57.0 Cr (2025-12) to 548.0 Cr (2026-01)
616671,2026-01,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4,FlashReport_January_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 548.0 Cr (2025-12) to 111.13 Cr (2026-01)
616671,2026-05,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 247 Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4",FlashReport_May2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 548.0 Cr (2026-04) to 64.0 Cr (2026-05)
616671,2026-06,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4,FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 64.0 Cr (2026-05) to 548.0 Cr (2026-06)
616671,2026-06,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4,FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 548.0 Cr (2026-05) to 208.24 Cr (2026-06)
616699,2026-02,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 663 Multi tracking of Son Nagar-Andal 374.53 rkm & 814.38 tkm Multi-States",FlashReport_February_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 12333.57 Cr (2026-01) to 94.0 Cr (2026-02)
616699,2026-03,Multi tracking of Son Nagar-Andal 374.53 rkm & 814.38 tkm Multi-States,FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 94.0 Cr (2026-02) to 12333.57 Cr (2026-03)
616699,2026-03,Multi tracking of Son Nagar-Andal 374.53 rkm & 814.38 tkm Multi-States,FlashReport_March_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 12333.57 Cr (2026-02) to 759.62 Cr (2026-03)
616839,2026-05,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 724 Naupada-Gunupur - New line upto Theruvali [73.62 km]",FlashReport_May2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 1165.89 Cr (2026-04) to 87.0 Cr (2026-05)
616839,2026-06,Naupada-Gunupur - New line upto Theruvali [73.62 km],FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 87.0 Cr (2026-05) to 1165.89 Cr (2026-06)
616839,2026-06,Naupada-Gunupur - New line upto Theruvali [73.62 km],FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 1165.89 Cr (2026-05) to 0.0 Cr (2026-06)
616856,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 731 Doubling between Bhadrachalam Road and Dornakal",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 770.12 Cr (2026-02) to 87.0 Cr (2026-03)
616856,2026-04,Doubling between Bhadrachalam Road and Dornakal,FlashReport_April2026.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 80.8% (from 80.85% in 2026-03 to 0.05% in 2026-04)
616856,2026-04,Doubling between Bhadrachalam Road and Dornakal,FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 87.0 Cr (2026-03) to 770.12 Cr (2026-04)
616856,2026-04,Doubling between Bhadrachalam Road and Dornakal,FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 770.12 Cr (2026-03) to 87.93 Cr (2026-04)
616857,2025-12,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 621 Doubling between Motumari Vishnupuram - 88.81 Km and Rail over Rail - RoR at Motumari - 10.877 Km Multi-States (Andhra Pradesh,",FlashReport_December_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 1595.55 Cr (2025-11) to 71.0 Cr (2025-12)
616857,2026-01,"Doubling between Motumari Vishnupuram - 88.81 Km and Rail over Rail - RoR at Motumari - 10.877 Km Multi-States (Andhra Pradesh,",FlashReport_January_2026.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 44.0% (from 46.01% in 2025-12 to 2.0% in 2026-01)
616857,2026-01,"Doubling between Motumari Vishnupuram - 88.81 Km and Rail over Rail - RoR at Motumari - 10.877 Km Multi-States (Andhra Pradesh,",FlashReport_January_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 71.0 Cr (2025-12) to 1595.55 Cr (2026-01)
616857,2026-01,"Doubling between Motumari Vishnupuram - 88.81 Km and Rail over Rail - RoR at Motumari - 10.877 Km Multi-States (Andhra Pradesh,",FlashReport_January_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 1595.55 Cr (2025-12) to 46.1 Cr (2026-01)
616886,2025-09,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 318 Delhi University Eastern Campus at Surajmal Vihar",FlashReport_September_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 373.0 Cr (2025-08) to 52.0 Cr (2025-09)
616886,2025-11,Delhi University Eastern Campus at Surajmal Vihar,FlashReport_November_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 52.0 Cr (2025-10) to 373.0 Cr (2025-11)
616886,2025-11,Delhi University Eastern Campus at Surajmal Vihar,FlashReport_November_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 373.0 Cr (2025-10) to 28.63 Cr (2025-11)
617069,2025-08,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 197 Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited]",FlashReport_August_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 466.0 Cr (2025-07) to 42.0 Cr (2025-08)
617069,2025-09,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],FlashReport_September_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 42.0 Cr (2025-08) to 466.0 Cr (2025-09)
617069,2025-09,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],FlashReport_September_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 466.0 Cr (2025-08) to 23.3 Cr (2025-09)
617069,2025-10,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 198 Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited]",FlashReport_October_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 466.0 Cr (2025-09) to 47.0 Cr (2025-10)
617069,2025-11,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],FlashReport_November_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 47.0 Cr (2025-10) to 466.0 Cr (2025-11)
617069,2025-11,Augmentation of Transformation Capacity at KPS1 [GIS] and KPS2 [GIS] [Phase-V Part B1 and Part B2 Scheme] [SPV Name- POWERGRID KPS1 and 2 Augmentation Transmission Limited],FlashReport_November_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 466.0 Cr (2025-10) to 23.99 Cr (2025-11)
617179,2026-01,Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624 MW] Part B,FlashReport_January_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 218.6 Cr (2025-12) to 2.71 Cr (2026-01)
617181,2025-08,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 241 Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS",FlashReport_August_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 404.0 Cr (2025-07) to 44.0 Cr (2025-08)
617181,2025-09,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS",FlashReport_September_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 44.0 Cr (2025-08) to 404.0 Cr (2025-09)
617181,2025-09,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS",FlashReport_September_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 404.0 Cr (2025-08) to 16.04 Cr (2025-09)
617181,2025-11,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 242 Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS",FlashReport_November_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 404.0 Cr (2025-10) to 49.0 Cr (2025-11)
617181,2025-12,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS",FlashReport_December_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 49.0 Cr (2025-11) to 404.0 Cr (2025-12)
617181,2025-12,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS",FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 404.0 Cr (2025-11) to 20.2 Cr (2025-12)
617182,2026-06,Augmentation of Banaskantha [Raghanesda] PS [GIS] [POWERGRID Banaskantha Transco Limited],FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 172.0 Cr (2026-05) to 58.48 Cr (2026-06)
617185,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 217 Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] Multi-States (Andhra Pradesh,",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 5550.0 Cr (2026-02) to 63.0 Cr (2026-03)
617185,2026-04,"Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] Multi-States (Andhra Pradesh,",FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 63.0 Cr (2026-03) to 5550.0 Cr (2026-04)
617185,2026-04,"Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] Multi-States (Andhra Pradesh,",FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 5550.0 Cr (2026-03) to 943.5 Cr (2026-04)
617186,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 236 Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited] Multi-States (Madhya Pradesh,",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 5028.0 Cr (2026-02) to 64.0 Cr (2026-03)
617186,2026-04,"Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited] Multi-States (Madhya Pradesh,",FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 64.0 Cr (2026-03) to 5028.0 Cr (2026-04)
617186,2026-04,"Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited] Multi-States (Madhya Pradesh,",FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 5028.0 Cr (2026-03) to 1054.2 Cr (2026-04)
617211,2026-05,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 658 Doubling of Guntur Bibinagar 239 Km Multi-States (Andhra Pradesh,",FlashReport_May2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 2853.23 Cr (2026-04) to 84.0 Cr (2026-05)
617211,2026-06,"Doubling of Guntur Bibinagar 239 Km Multi-States (Andhra Pradesh,",FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 84.0 Cr (2026-05) to 2853.23 Cr (2026-06)
617211,2026-06,"Doubling of Guntur Bibinagar 239 Km Multi-States (Andhra Pradesh,",FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 2853.23 Cr (2026-05) to 357.74 Cr (2026-06)
617212,2026-05,Doubling between Mudkhed Medchal & Mahbubnagar Dhone section 417.88 Km,FlashReport_May2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 1938.02 Cr (2026-04) to 640.06 Cr (2026-05)
617214,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 639 Rail Connectivity to Errupalem Amravati Namburu 57 Km Multi-States (Andhra Pradesh,",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 2047.4 Cr (2026-02) to 83.0 Cr (2026-03)
617214,2026-04,"Rail Connectivity to Errupalem Amravati Namburu 57 Km Multi-States (Andhra Pradesh,",FlashReport_April2026.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 75.3% (from 75.45% in 2026-03 to 0.16% in 2026-04)
617214,2026-04,"Rail Connectivity to Errupalem Amravati Namburu 57 Km Multi-States (Andhra Pradesh,",FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 83.0 Cr (2026-03) to 2047.4 Cr (2026-04)
617214,2026-04,"Rail Connectivity to Errupalem Amravati Namburu 57 Km Multi-States (Andhra Pradesh,",FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 2047.4 Cr (2026-03) to 208.59 Cr (2026-04)
617216,2026-03,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 524 3rd Line between Gudur Renigunta 83.17 Km",FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 877.34 Cr (2026-02) to 78.0 Cr (2026-03)
617216,2026-04,3rd Line between Gudur Renigunta 83.17 Km,FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 78.0 Cr (2026-03) to 877.34 Cr (2026-04)
617216,2026-04,3rd Line between Gudur Renigunta 83.17 Km,FlashReport_April2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 877.34 Cr (2026-03) to 205.35 Cr (2026-04)
617224,2026-06,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 658 Gorakhpur-Valmikinagar Doubling project",FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 1120.0 Cr (2026-05) to 89.0 Cr (2026-06)
617225,2026-02,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 274 PCMC To Nigdi- Extension Of North South Corridor Of Phase-1",FlashReport_February_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 910.18 Cr (2026-01) to 76.0 Cr (2026-02)
617225,2026-03,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 76.0 Cr (2026-02) to 910.18 Cr (2026-03)
617225,2026-03,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,FlashReport_March_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 910.18 Cr (2026-02) to 263.93 Cr (2026-03)
617225,2026-06,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 262 PCMC To Nigdi- Extension Of North South Corridor Of Phase-1",FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 910.18 Cr (2026-05) to 70.0 Cr (2026-06)
617251,2025-12,Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 196.4 Cr (2025-11) to 14.55 Cr (2025-12)
617252,2025-11,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 736 Anandnagar - Ghugli via Maharajganj New line 52.7 km",FlashReport_November_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 958.27 Cr (2025-10) to 67.0 Cr (2025-11)
617252,2025-12,Anandnagar - Ghugli via Maharajganj New line 52.7 km,FlashReport_December_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 67.0 Cr (2025-11) to 958.27 Cr (2025-12)
617252,2025-12,Anandnagar - Ghugli via Maharajganj New line 52.7 km,FlashReport_December_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 958.27 Cr (2025-11) to 455.29 Cr (2025-12)
617252,2026-02,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 755 Anandnagar - Ghugli via Maharajganj New line 52.7 km",FlashReport_February_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 958.27 Cr (2026-01) to 98.0 Cr (2026-02)
617252,2026-03,Anandnagar - Ghugli via Maharajganj New line 52.7 km,FlashReport_March_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 98.0 Cr (2026-02) to 958.27 Cr (2026-03)
617253,2025-07,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 711 Revamping of old sub-systems of Blast Furnace 3 at Bokaro Steel Plant",FlashReport_July_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 513.82 Cr (2025-06) to 61.0 Cr (2025-07)
617253,2025-08,Revamping of old sub-systems of Blast Furnace 3 at Bokaro Steel Plant,FlashReport_August_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 61.0 Cr (2025-07) to 513.82 Cr (2025-08)
617254,2025-07,Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter Plant-1 at Bokaro Steel Plant,FlashReport_July_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 50.2% (from 72.24% in 2025-06 to 22.0% in 2025-07)
617254,2025-07,Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter Plant-1 at Bokaro Steel Plant,FlashReport_July_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 411.94 Cr (2025-06) to 44.22 Cr (2025-07)
617254,2025-10,Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter Plant-1 at Bokaro Steel Plant,FlashReport_October_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 28.1% (from 51.12% in 2025-09 to 23.0% in 2025-10)
617254,2025-10,Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter Plant-1 at Bokaro Steel Plant,FlashReport_October_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 260.37 Cr (2025-09) to 54.89 Cr (2025-10)
617269,2026-03,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex Ministry of Housing & Urban Affairs Total (68),FlashReport_March_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 212.81 Cr (2026-02) to 5.32 Cr (2026-03)
617270,2025-09,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 220 Eastern Region Expansion Scheme-44 [ERES-44]",FlashReport_September_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 408.94 Cr (2025-08) to 48.0 Cr (2025-09)
617270,2025-10,Eastern Region Expansion Scheme-44 [ERES-44],FlashReport_October_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 48.0 Cr (2025-09) to 408.94 Cr (2025-10)
617270,2025-10,Eastern Region Expansion Scheme-44 [ERES-44],FlashReport_October_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 408.94 Cr (2025-09) to 0.32 Cr (2025-10)
617270,2026-04,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 231 Eastern Region Expansion Scheme-44 [ERES-44]",FlashReport_April2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 408.94 Cr (2026-03) to 64.0 Cr (2026-04)
617270,2026-05,Eastern Region Expansion Scheme-44 [ERES-44],FlashReport_May2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 64.0 Cr (2026-04) to 408.94 Cr (2026-05)
617270,2026-05,Eastern Region Expansion Scheme-44 [ERES-44],FlashReport_May2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 408.94 Cr (2026-04) to 6.13 Cr (2026-05)
617271,2025-10,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 221 Eastern Region Expansion Scheme-43 [ERES-43]",FlashReport_October_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 342.69 Cr (2025-09) to 48.0 Cr (2025-10)
617271,2025-11,Eastern Region Expansion Scheme-43 [ERES-43],FlashReport_November_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 48.0 Cr (2025-10) to 342.69 Cr (2025-11)
617271,2025-11,Eastern Region Expansion Scheme-43 [ERES-43],FlashReport_November_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 342.69 Cr (2025-10) to 0.71 Cr (2025-11)
617272,2026-05,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 210 Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard",FlashReport_May2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 370.0 Cr (2026-04) to 62.0 Cr (2026-05)
617272,2026-06,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 62.0 Cr (2026-05) to 370.0 Cr (2026-06)
617272,2026-06,Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at Hindalco Switchyard,FlashReport_June_2026.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 370.0 Cr (2026-05) to 129.5 Cr (2026-06)
617279,2026-06,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 209 Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited]",FlashReport_June_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 558.0 Cr (2026-05) to 67.0 Cr (2026-06)
617280,2025-09,"Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata Total (1) 255.37 83.03",FlashReport_September_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 39.0% (from 79.0% in 2025-08 to 40.0% in 2025-09)
617284,2025-08,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 712 Chunar-Chopan doubling project",FlashReport_August_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 1423.96 Cr (2025-07) to 61.0 Cr (2025-08)
617284,2025-09,Chunar-Chopan doubling project,FlashReport_September_2025.pdf,PROGRESS_REGRESSION,MEDIUM,Physical progress dropped by 47.6% (from 49.57% in 2025-08 to 2.0% in 2025-09)
617284,2025-09,Chunar-Chopan doubling project,FlashReport_September_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 61.0 Cr (2025-08) to 1423.96 Cr (2025-09)
617284,2025-09,Chunar-Chopan doubling project,FlashReport_September_2025.pdf,EXPENDITURE_DROP,MEDIUM,Cumulative expenditure dropped from 1423.96 Cr (2025-08) to 49.57 Cr (2025-09)
617302,2025-07,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 427 Durgapur - Haldia Pipeline [Section-3B of JHBDPL Project]",FlashReport_July_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 1740.0 Cr (2025-06) to 51.0 Cr (2025-07)
617302,2025-08,Durgapur - Haldia Pipeline [Section-3B of JHBDPL Project],FlashReport_August_2025.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 51.0 Cr (2025-07) to 1740.0 Cr (2025-08)
617338,2026-01,"Project Assessment, Infrastructure Monitoring and Analytics for Nation-building 529 Stamp Charge Battery No.12 Battery Proper at IISCO Steel Plant",FlashReport_January_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 2518.39 Cr (2025-12) to 80.0 Cr (2026-01)
617338,2026-02,Stamp Charge Battery No.12 Battery Proper at IISCO Steel Plant Ministry of Railways Railways Total (19) 9471.99,FlashReport_February_2026.pdf,LARGE_COST_SHIFT,MEDIUM,Original cost changed significantly from 80.0 Cr (2026-01) to 2518.39 Cr (2026-02)
